,Tweets,created_at,geo,coordinates,place,lang,entities
42,@AnOldman80as82 خاي اخذو اللقاح https://t.co/jjHfVgYk18,2021-04-30 01:32:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnOldman80as82', 'name': '🇮🇶Old man🇮🇶 2 🇮🇶رجل عجوز🇮🇶', 'id': 1243616777789112320, 'id_str': '1243616777789112320', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1387942887371980801, 'id_str': '1387942887371980801', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/E0L2s9JWQAEgw3L.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0L2s9JWQAEgw3L.jpg', 'url': 'https://t.co/jjHfVgYk18', 'display_url': 'pic.twitter.com/jjHfVgYk18', 'expanded_url': 'https://twitter.com/hmi9i/status/1387942890064814084/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 497, 'h': 680, 'resize': 'fit'}, 'large': {'w': 701, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 701, 'h': 960, 'resize': 'fit'}}}]}"
43,@NivoDoc @Nermbed ما عارضتش كلامك من الاول لانه كلامك في وجه من الصحة، اللقاحات الصينية أقل فاعلية من غيرها لكنها ا… https://t.co/HUM9dzcOij,2021-04-30 00:37:02,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NivoDoc', 'name': 'ممكن نلاقي حاجه صح🇪🇬🇪🇬', 'id': 514807439, 'id_str': '514807439', 'indices': [0, 8]}, {'screen_name': 'Nermbed', 'name': 'Nermeen', 'id': 71383364, 'id_str': '71383364', 'indices': [9, 17]}], 'urls': [{'url': 'https://t.co/HUM9dzcOij', 'expanded_url': 'https://twitter.com/i/web/status/1387928950689738759', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
44,@QiiWGD والله افضلك ان تاخذي اللقاح وترتاحين,2021-04-30 00:21:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'QiiWGD', 'name': 'وجدان', 'id': 888040374341693440, 'id_str': '888040374341693440', 'indices': [0, 7]}], 'urls': []}"
45,@NivoDoc @Nermbed وبالنسبة لموضوع الجرعة الثالثة يمكن بعد فترة كلنا نحتاج لجرعة ثالثة من اللقاح مهما كان نوعه لتحفيز الاستجابة اكثر,2021-04-29 23:54:32,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NivoDoc', 'name': 'ممكن نلاقي حاجه صح🇪🇬🇪🇬', 'id': 514807439, 'id_str': '514807439', 'indices': [0, 8]}, {'screen_name': 'Nermbed', 'name': 'Nermeen', 'id': 71383364, 'id_str': '71383364', 'indices': [9, 17]}], 'urls': []}"
46,"@NivoDoc @Nermbed موضوع الاجسام المضادة تريند اهبل طلعوه الشركات عشان يبيعوا kit الفحص و الناس تعمل الفحوصات..
المن… https://t.co/IitYEtbQBb",2021-04-29 23:53:48,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NivoDoc', 'name': 'ممكن نلاقي حاجه صح🇪🇬🇪🇬', 'id': 514807439, 'id_str': '514807439', 'indices': [0, 8]}, {'screen_name': 'Nermbed', 'name': 'Nermeen', 'id': 71383364, 'id_str': '71383364', 'indices': [9, 17]}], 'urls': [{'url': 'https://t.co/IitYEtbQBb', 'expanded_url': 'https://twitter.com/i/web/status/1387918068165353476', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
47,RT @mohammadzwahreh: اليوم الثاني من تلقي جرعة اللقاح الثانية، صداع قوي جدًا وحرارة مرتفعة، ما واجهني هيك أعراض في الجرعة الأولى، اللهم نسأ…,2021-04-29 23:05:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mohammadzwahreh', 'name': 'محمد صبيح الزواهرة', 'id': 259943014, 'id_str': '259943014', 'indices': [3, 19]}], 'urls': []}"
48,اليوم الثاني من تلقي جرعة اللقاح الثانية، صداع قوي جدًا وحرارة مرتفعة، ما واجهني هيك أعراض في الجرعة الأولى، اللهم نسألك العافية.,2021-04-29 23:02:29,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
49,أخذت لقاح استرازينيكا على الرغن من عزوف كثير ناس عنو بسبب الكلام اللي طالع عليه وانتشار الإشاعات والأخبار الغلط عنو… https://t.co/Zh3zFR7tRn,2021-04-29 21:59:37,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Zh3zFR7tRn', 'expanded_url': 'https://twitter.com/i/web/status/1387889332174852100', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
50,"افتتاح المركز الخامس لإعطاء اللقاح دون النزول من السيارة
https://t.co/xuum3cGCZ1

#الأردن
#جريدة_الدستور_الأردنية",2021-04-29 21:31:44,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [82, 89]}, {'text': 'جريدة_الدستور_الأردنية', 'indices': [90, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xuum3cGCZ1', 'expanded_url': 'https://www.addustour.com/articles/1215182-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D9%84%D8%A5%D8%B9%D8%B7%D8%A7%D8%A1-%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%AD-%D8%AF%D9%88%D9%86-%D8%A7%D9%84%D9%86%D8%B2%D9%88%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9', 'display_url': 'addustour.com/articles/12151…', 'indices': [57, 80]}]}"
51,RT @JournalistErsan: ليش ما يكون بين المقترحات التحفيزية للحصول على اللقاح بنودا لا تحمل التضييق... مثل خصم ٣٠٪ على مشتريات المؤسسات المدني…,2021-04-29 20:58:03,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JournalistErsan', 'name': 'Mohammed al Ersan', 'id': 238247406, 'id_str': '238247406', 'indices': [3, 19]}], 'urls': []}"
52,@MALTarifii مش الي بسأل بصراحة، اللقاح ولا العدم,2021-04-29 20:42:48,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MALTarifii', 'name': 'الأصلع اللطيف✌🏼', 'id': 3060227336, 'id_str': '3060227336', 'indices': [0, 11]}], 'urls': []}"
53,احد الاصدقاء اصيب ب #كورونا بعد أخذ الجرعة الأولى من اللقاح! لماذا حدث هذا ؟!👇 https://t.co/nuaKhoR4LH,2021-04-29 20:08:34,,,"Place(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [{'text': 'كورونا', 'indices': [20, 27]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1387861231554506753, 'id_str': '1387861231554506753', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1387861231554506753/pu/img/YEFzmgpHtuufEthE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1387861231554506753/pu/img/YEFzmgpHtuufEthE.jpg', 'url': 'https://t.co/nuaKhoR4LH', 'display_url': 'pic.twitter.com/nuaKhoR4LH', 'expanded_url': 'https://twitter.com/drsamkari/status/1387861386697617409/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}"
54,"هل سنجدد اللقاحات سنوياً؟ 

وهل فيه داعي آخذ اللقاح طالما اصبت سابقًا وتعافيت؟ ومتى؟

👇#زيد_السمكري #كورونا https://t.co/Hoa2vQarCe",2021-04-29 20:03:14,,,"Place(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [{'text': 'زيد_السمكري', 'indices': [87, 99]}, {'text': 'كورونا', 'indices': [100, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1387859981265932297, 'id_str': '1387859981265932297', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1387859981265932297/pu/img/38MJ5AQIUY_oMObM.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1387859981265932297/pu/img/38MJ5AQIUY_oMObM.jpg', 'url': 'https://t.co/Hoa2vQarCe', 'display_url': 'pic.twitter.com/Hoa2vQarCe', 'expanded_url': 'https://twitter.com/drsamkari/status/1387860043689775105/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}"
55,@SaltiD1G زيت قزحة.. الف سلامة عليها.. ودير بالك لانك ماخد اللقاح جديد..,2021-04-29 19:40:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SaltiD1G', 'name': '➰مجحم➰', 'id': 210358797, 'id_str': '210358797', 'indices': [0, 9]}], 'urls': []}"
56,"الأردن .. خامس مركز لإعطاء اللقاح داخل السيارة

https://t.co/OKF0mnznHv

#السوسنة",2021-04-29 19:28:34,,,,ar,"{'hashtags': [{'text': 'السوسنة', 'indices': [73, 81]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OKF0mnznHv', 'expanded_url': 'https://www.assawsana.com/portal/pages.php?newsid=505772', 'display_url': 'assawsana.com/portal/pages.p…', 'indices': [48, 71]}]}"
57,"#عاجل 
خلية الأزمة: 699328 شخصا تلقوا الجرعة الأولى من ""اللقاح""
https://t.co/oVysxR4WAE",2021-04-29 19:27:15,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oVysxR4WAE', 'expanded_url': 'http://assabeel.net/484033', 'display_url': 'assabeel.net/484033', 'indices': [64, 87]}]}"
58,@HalaZAlabbadi1 يمكن ما اخد اللقاح .....!,2021-04-29 18:37:05,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HalaZAlabbadi1', 'name': 'هلا العبادي🇯🇴💙', 'id': 1216458190243745795, 'id_str': '1216458190243745795', 'indices': [0, 15]}], 'urls': []}"
59,RT @JournalistErsan: ليش ما يكون بين المقترحات التحفيزية للحصول على اللقاح بنودا لا تحمل التضييق... مثل خصم ٣٠٪ على مشتريات المؤسسات المدني…,2021-04-29 17:55:32,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JournalistErsan', 'name': 'Mohammed al Ersan', 'id': 238247406, 'id_str': '238247406', 'indices': [3, 19]}], 'urls': []}"
60,"افتتاح المركز الخامس لإعطاء ""اللقاح"" دون النزول من السيارة
https://t.co/rHrLZr3MfT",2021-04-29 17:33:44,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rHrLZr3MfT', 'expanded_url': 'http://assabeel.net/484020', 'display_url': 'assabeel.net/484020', 'indices': [59, 82]}]}"
61,"تركيا تشتري 50 مليون جرعة من اللقاح الروسي ""سبوتنيك في ""

https://t.co/Lpp0zwQPXM

#فلسطين #جريدة_القدس #عاجل… https://t.co/D7Z9nkan7l",2021-04-29 17:30:00,,,,ar,"{'hashtags': [{'text': 'فلسطين', 'indices': [83, 90]}, {'text': 'جريدة_القدس', 'indices': [91, 103]}, {'text': 'عاجل', 'indices': [104, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Lpp0zwQPXM', 'expanded_url': 'http://www.alquds.com/articles/1619680905644269600/', 'display_url': 'alquds.com/articles/16196…', 'indices': [58, 81]}, {'url': 'https://t.co/D7Z9nkan7l', 'expanded_url': 'https://twitter.com/i/web/status/1387821481820819456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}"
62,"نحو 80 ألف شخص تلقوا اللقاح بالزرقاء

https://t.co/z4of3PDRxB https://t.co/laaAZyJb9G",2021-04-29 17:10:50,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/z4of3PDRxB', 'expanded_url': 'https://www.ahdath24.com/article/260120', 'display_url': 'ahdath24.com/article/260120', 'indices': [38, 61]}], 'media': [{'id': 1387816648955113472, 'id_str': '1387816648955113472', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/E0KD46ZXsAAEDeB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0KD46ZXsAAEDeB.jpg', 'url': 'https://t.co/laaAZyJb9G', 'display_url': 'pic.twitter.com/laaAZyJb9G', 'expanded_url': 'https://twitter.com/Ahdath_24/status/1387816660829093888/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 994, 'h': 559, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 994, 'h': 559, 'resize': 'fit'}}}]}"
63,"هاد الشي كان متوقع، وهيك قرارات هي الوحيدة الي بتخلي إلى خايف يصير ""قرد"" ياخد اللقاح ويفكنا من القرف إلى عايشينه… https://t.co/jtqGUe4ySZ",2021-04-29 17:00:47,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jtqGUe4ySZ', 'expanded_url': 'https://twitter.com/i/web/status/1387814129768046592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}"
64,"نحو 80 ألف شخص تلقوا اللقاح بالزرقاء

https://t.co/9R2lK42IEw https://t.co/J2heTzHXr0",2021-04-29 16:58:14,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9R2lK42IEw', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=436033', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [38, 61]}], 'media': [{'id': 1387813484000432128, 'id_str': '1387813484000432128', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/E0KBAsBX0AAx1pF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0KBAsBX0AAx1pF.jpg', 'url': 'https://t.co/J2heTzHXr0', 'display_url': 'pic.twitter.com/J2heTzHXr0', 'expanded_url': 'https://twitter.com/JordanZad1/status/1387813488219803651/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}"
65,"@MaenHouseh انا قايلك تجمع العلم كله انا بحكيلك عن جزئية اللقاح الي سممت حالك فيه, يزم التحليلات العبقرية للأطباء ه… https://t.co/EF0ef2jAFQ",2021-04-29 16:41:44,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaenHouseh', 'name': 'Dr. Maen K Househ | د. معن ابو حوسه', 'id': 1174801265844523008, 'id_str': '1174801265844523008', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/EF0ef2jAFQ', 'expanded_url': 'https://twitter.com/i/web/status/1387809336676782090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
66,"مثل وزيرنا بالزبط لي حط التقصير لي من حكومته على مافيات اللقاح بالعالم ...
@OmarRazzaz @BisherKhasawneh… https://t.co/jqOpbajuTd",2021-04-29 16:24:59,,,"Place(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001E12AEA82B0>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OmarRazzaz', 'name': 'Omar Razzaz', 'id': 387741357, 'id_str': '387741357', 'indices': [75, 86]}, {'screen_name': 'BisherKhasawneh', 'name': 'Bisher Al-Khasawneh', 'id': 1314197292417605639, 'id_str': '1314197292417605639', 'indices': [87, 103]}], 'urls': [{'url': 'https://t.co/jqOpbajuTd', 'expanded_url': 'https://twitter.com/i/web/status/1387805119425691655', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]}"
67,"نحو 80 ألف شخص تلقوا اللقاح بالزرقاء

https://t.co/sBNnawCNHI",2021-04-29 16:14:52,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sBNnawCNHI', 'expanded_url': 'https://www.khaberni.com/news/419723', 'display_url': 'khaberni.com/news/419723', 'indices': [38, 61]}]}"
68,"RT @laborwatch_jo: أجمع مختصون وخبراء في الشأن العمّالي والاقتصادي على أن الاجراءات والتوصيات ""التحفيزية"" التي أعلن عنها المركز الوطني للأم…",2021-04-29 14:51:50,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'laborwatch_jo', 'name': 'المرصد العمالي الأردني', 'id': 181092869, 'id_str': '181092869', 'indices': [3, 17]}], 'urls': []}"
69,RT @saleh_dhiaa: @memo_113f انا رح اتوكل في كل عمل بعمل الى الله ولكن ما دمت بمارس الرياضه واكلي صحي وهيك شي احتمال الاصابه قليل ، وما دمت…,2021-04-29 14:09:57,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'saleh_dhiaa', 'name': 'Dhiaa Saleh', 'id': 1350371032893452288, 'id_str': '1350371032893452288', 'indices': [3, 15]}, {'screen_name': 'memo_113f', 'name': 'الذاهبه 1 🇯🇴🇯🇴', 'id': 2360535341, 'id_str': '2360535341', 'indices': [17, 27]}], 'urls': []}"
70,@memo_113f انا رح اتوكل في كل عمل بعمل الى الله ولكن ما دمت بمارس الرياضه واكلي صحي وهيك شي احتمال الاصابه قليل ، و… https://t.co/4ykel0ScoU,2021-04-29 14:06:32,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'memo_113f', 'name': 'الذاهبه 1 🇯🇴🇯🇴', 'id': 2360535341, 'id_str': '2360535341', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/4ykel0ScoU', 'expanded_url': 'https://twitter.com/i/web/status/1387770277564719108', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
